"annotation_id","annotator","answer","created_at","id","lang","lead_time","name","text","updated_at"
968,"2","cherry
blueberry","2025-02-04T21:57:12.585863Z",4773,"ch",15.504,"2020 Chateau Quintus 'Le Dragon de Quintus'","Le Dragon de Quintus 2020 after bottling shows great vitality, with cherries and cream blueberries dancing in the glass. Transparent and smooth on the palate, with delicate and invisible tannins, this wine has an improved body structure with the help of a hint of saltiness on the finish. It would be more outstanding if the alcohol content would be milder on the finish.","2025-02-04T21:57:12.585888Z"
969,"2","fruit
oak","2025-02-04T21:57:29.973036Z",4774,"en",16.454,"2020 Chateau Quintus 'Le Dragon de Quintus'","Ample fruits, evenly distributed and seemingly suspended on the palate. Moderate concentration, highly refreshing, lean, and savoury, giving a fairly long and lean finish. Oak is quite dominant at this stage, to be integrated.","2025-02-04T21:57:29.973050Z"
970,"2","cherry
plum
nougat
floral","2025-02-04T21:57:46.606849Z",4775,"en",15.593,"2020 Chateau Quintus 'Le Dragon de Quintus'","Deep ruby, opaque core, purple reflections, faint brightening on rim. Fresh black sweet cherry, a hint of plum, fine nougat, floral nuances. Juicy, elegant, ripe cherry good balance, freshly structured, ripe tannins, good length and ageing potential.","2025-02-04T21:57:46.606872Z"
971,"2","rose
berry","2025-02-04T21:58:00.687178Z",4776,"ch",13.217,"2020 Chateau Rochebelle","This wine is lively, vigorous, sanding out brilliant rose petal and fresh red berries. However, after swirling the glass, this beautiful bouquet fades a bit. Hence, the tannins are exposed immediately to the palate without modification. I hope to taste it one more time after bottling.","2025-02-04T21:58:00.687193Z"
972,"2","flower
pine
spice
cherry
plum
blueberry
mint","2025-02-04T21:58:32.336862Z",4777,"en",30.607,"2020 Chateau Rochebelle","Flowers, pine trees, spice and black cherries pop in the nose. On the palate, the wine is opulent, polished with a core of ripe, sweet, fresh, black plums, blueberry and mint that hold your attention from start to finish. As I wrote when tasted this from the barrel, this is clearly a new level of quality at Rochebelle. Much of that credit deservedly goes to their new consultant, Thomas Duclos. Drink from 2024-2040.","2025-02-04T21:58:32.336883Z"
973,"2","floral
berry
cherry
orange zest","2025-02-04T21:58:56.760445Z",4778,"en",23.6,"2020 Chateau Rochebelle","Deep ruby, opaque core, purple reflections, brightening at the rim. Delicate floral notes under black wild berries, fresh cherries, candied orange zest. Juicy, good complexity, elegant, dark fruit, freshly structured, ripe tannins, shows good length. Harmonious, with ageing potential.","2025-02-04T21:58:56.760468Z"
974,"2","mineral
red fruit
spice","2025-02-04T21:59:23.425072Z",4779,"en",24.47,"2020 Chateau Saint-Georges Cote Pavie","Deep in color, this full-bodied, rich, opulent, velvety-textured wine hits all the right notes. There is length, supple, sensuous tannins and layers of perfectly ripe, mineral-driven dark red fruits and spice. This is a huge step here from this estate. 92-94","2025-02-04T21:59:23.425085Z"
975,"2","flower
blueberry
mulberry","2025-02-04T22:09:32.450735Z",4780,"ch",606.74,"2020 Chateau Saint-Georges Cote Pavie","Chateau Saint Georges 2020 is not only a testament to the top-quality terroir, but also a tribute to the hard work of the winemakers. Made on the Pavie limestone plateau, this elegant wine showcases its power and structure. At first, the bouquet may seem shy, but a gentle swirl reveals the rich scents of blueberries and mulberries that are sure to win your heart. As a true expression of the local terroir, Chateau Saint Georges 2020 (Cote Pavie) is a magnificent product that should not be overlooked by wine importers.","2025-02-04T22:09:32.450746Z"
976,"2","liquorice and tangerine zest
tobacco
cherry
mineral
nougat","2025-02-04T22:10:17.550471Z",4781,"en",44.058,"2020 Chateau Saint-Pierre","Dark ruby garnet, purple reflections, opaque core, delicate rim brightening. Subtle hints of liquorice and tangerine zest, fine tobacco nuances, black cherries in the background, inviting bouquet. Medium-bodied, fresh and elegant, red cherries, fine, supporting tannins, mineral and long lasting, certain ageing potential, a touch of nougat on the finish. (2025-2055).","2025-02-04T22:10:17.550486Z"
977,"2","espresso, smoke, tobacco, incense, spice
red currant","2025-02-04T22:10:32.106005Z",4782,"en",13.683,"2020 Chateau Saint-Pierre","The nose, with its notes of espresso, smoke, tobacco, incense, spice and red currants creates the perfume. On the palate, the wine is soft, seductive, and long, with a focus on its core of ripe, polished, earthy, black currants, chocolate and coffee beans. The finish is soft, polished, and fresh. Drink from 2024-2050.","2025-02-04T22:10:32.106017Z"
978,"2","lavender, hibiscus, red prune, cut cedar, lemon, lime and vetiver","2025-02-04T22:10:57.698311Z",4783,"en",18.556,"2020 Chateau Saint-Pierre","Very elegant and well lengthened in the sensory profile showing notes of lavender, hibiscus, red prunes, cut cedar, lemon, lime and vetiver. Medium bodied, good quality biting tannins and a tense finale which needs some time to distend. Better from 2025.","2025-02-04T22:11:03.662877Z"
979,"2","liquorice, anise
mulberry
rose","2025-02-04T22:11:32.004455Z",4784,"ch",27.417,"2020 Chateau Saint-Pierre","This is exactly the Chateau Saint-Pierre I have expected. it should be even better than the 2019 vintage after aging. Extremely different from the En Primeur wine with rich aromas of black berries, Chateau Saint-Pierre 2020 is incredibly pure after bottling. The closeness of previous vintages vanishes without trace. With each swirl of the glass, flavours of liquorice, anise and juicy mulberry and the enchanting fragrance of Chinese rose come forth layer by layer. The rich tannins on the finish are smoother than En Primeur. I believe it will be even more impressive after aging for 5-10 years.","2025-02-04T22:11:32.004477Z"
980,"2","raspberry
currant
citron and grapefruit","2025-02-04T22:11:59.218628Z",4785,"en",26.345,"2020 Chateau Sociando-Mallet","Precise and juicy on the nose showing notes of fruits of the forest such as raspberries and currants blended with hints hot citron and grapefruit. Medium bodied, light tannins and a finale with good distension. Drink now.","2025-02-04T22:11:59.218644Z"
981,"2","licorice and spice
blueberry","2025-02-04T22:12:35.569425Z",4786,"ch",35.386,"2020 Chateau Sociando-Mallet","Chateau Sociando-Mallet 2020’s powerful intensity is evident only from the nose. The diverse dark fruits coated in licorice and spices give the glass a luminous appearance. This wine’s richness overpowers you with layers of delicate tannins, flowering peonies, and wisps of creamy blueberries. These flavors extend with the rhythm of retro-olfaction, and it lingers on the palate for more than five minutes after tasting. I would be negligent if I did not commend this exceptional wine to you as a wine critic.","2025-02-04T22:12:35.569455Z"
982,"2","raspberry 
currant
citron and grapefruit","2025-02-04T22:12:59.375986Z",4787,"en",22.738,"2020 Chateau Sociando-Mallet","Precise and juicy on the nose showing notes of fruits of the forest such as raspberries and currants blended with hints hot citron and grapefruit. Medium bodied, light tannins and a finale with good distension. Drink now.","2025-02-04T22:12:59.376002Z"
983,"2","flower, chocolate, earth, herb
red fruit","2025-02-04T22:13:34.862481Z",4788,"en",34.64,"2020 Chateau Sociando-Mallet","Deeply colored, with a nose offering flowers, touches of chocolate, wet earth, herbs and dark red spicy fruits. The wine is full-bodied, with a generous splash of black fruits, savory herbs and cocoa. Long and full in the mouth, this will age and develop for at least 3 decades with little effort. 92-94","2025-02-04T22:13:34.862498Z"
984,"2","blueberry 
cherry
floral","2025-02-04T22:15:20.576696Z",4789,"en",103.993,"2020 Chateau Sociando-Mallet","Aromas of blueberry and wild cherry with floral tones. Firmly built, fine-grained tannins, fresh and taut, richly structured fruit, without green tones, well-integrated acidity, profound mineral aspect, moderate finish. Polished and compact, classic Sociando.","2025-02-04T22:15:20.576712Z"
985,"2","plum
herb
berry
wood
truffle","2025-02-04T22:15:39.387320Z",4790,"en",17.913,"2020 Chateau St Pierre","Pure nose, offering red plum, herbal notes, red berries, with some wood notes and some truffle notes. Rather tannic profile with a youthful texture, good volume and attractive fruit with fine persistency. Made for long ageing.","2025-02-04T22:15:39.387344Z"
986,"2","orange
tangerine","2025-02-04T22:23:51.533467Z",4791,"ch",491.23,"2020 Chateau St Pierre","The flavors of blood orange and blood tangerine come to life with the whole bunch fermentation. Chateau Saint-Pierre 2020 boasts a naturally tense from clay soil and a rare herbal aroma that is unusual in the entire Pomerol. Despite being an early-ripening year for Merlot, this Pomerol wine maintains a crisp palate and an ideal alcohol level (14°) while ending with a subtle sweetness that adds a touch of roundness. Truly a clever artwork.","2025-02-04T22:23:51.533478Z"
987,"2","Flower, chocolate
plum
espresso and licorice","2025-02-04T22:24:18.671320Z",4792,"en",24.683,"2020 Chateau St Pierre","Flowers, chocolate covered plums, espresso and licorice create the catchy nose. Darkly colored, lush, medium-bodied, polished and with a blast of chocolate-covered supple, dark red fruits, licorice and smoke in the finish. I am really liking this wine. This is the best vintage of Saint Pierre Pomerol yet. 90-92","2025-02-04T22:24:18.671344Z"
988,"2","","2025-02-04T22:24:37.551104Z",4793,"ch",17.684,"2020 Chateau Vray Croix de Gay","Precise and absolute, gentle and juicy, refined and graceful. The velvet tannins are embraced with plump texture; this delicateness makes the warming alcohol feel more restrained. I like so much this balanced classy Pomerol. Curious to taste it after bottling.","2025-02-04T22:24:37.551130Z"
989,"2","prune, blackberry, liquorice, cherry, chocolate, vanilla and almond","2025-02-04T22:25:22.299437Z",4794,"en",67.415,"2020 Chateau Vray Croix de Gay","''Fatty'' and rich in the primary matrix showing notes of black prunes, blackberries, liquorice, sour cherries, white chocolate, vanilla and chopped almonds. Full bodied, extremely elegant in the tasting showing noble tannins, precision of persistency and progression. Better from 2025.","2025-02-04T22:25:46.299015Z"
990,"2","flower, licorice, cocoa, plum and espresso","2025-02-04T22:26:52.023281Z",4795,"en",59.641,"2020 Chateau Vray Croix de Gay","Another 2020 gem that has vastly improved during its barrel aging, the wine already expresses its flowers, licorice, cocoa, plums and espresso nose. On the palate, the wine is silky, plush, elegant and fresh, with layers of supple, creamy fruits with an exotic touch of citrus that comes in at the back of the finish. Drink from 2024-2045.","2025-02-04T22:26:52.023303Z"
991,"2","cherry ","2025-02-04T22:27:18.747218Z",4796,"ch",19.045,"2020 Chateau d'Agassac","The fragrances of Chateau d’Agassac 2020 are as reduced as in prior vintages. In this vintage, the palate is smooth, on the surface of the body is covered with layers of creamy tannins. The wine retains its crisp, juicy aromas of cherry fruit and a well-balanced, soft palate despite the high temperatures of the 2020 vintage.","2025-02-04T22:27:18.747242Z"
992,"2","Black cherry, smoke, cocoa, espresso, and licorice
chalk","2025-02-04T22:27:56.893993Z",4797,"en",36.917,"2020 Chateau d'Agassac","Black cherries, smoke, cocoa, espresso, and licorice aromatics fill the perfume. hit the nose. On the palate, you find sweet, black currants, cherries and creamy tannins, with accents of espresso and chocolate and a touch of chalk on the backend. The estate was recently sold, so this is the finial vintage for the previous owner. Drink from 2023-2035.","2025-02-04T22:27:56.894005Z"
993,"2","plum","2025-02-04T22:28:11.434614Z",4798,"en",13.622,"2020 Chateau d'Agassac","This impressive crus bourgeois wine is dense and rich, while always balanced. Its black-plum density is layered with acidity and firm tannins. The wine has a fine future; drink from 2026.","2025-02-04T22:28:11.434635Z"
994,"2","red currant
plum
mint","2025-02-04T22:28:38.376242Z",4799,"en",25.772,"2020 Chateau de Come","Medium-bodied, soft, fruity, creamy and already easy-to-like, the wine is loaded with sweet, ripe, spicy, red currants and plums with a nice endnote of freshness due to its minty accent. Drink from 2023-2032.","2025-02-04T22:28:38.376265Z"
995,"2","jujube, plum, and rhubarb","2025-02-04T22:29:07.104996Z",4800,"ch",26.182,"2020 Chateau de Come","The 2020 vintage of Chateau de Come has skin as soft as water, with a smooth and refined entry that is a delight to the palate. The aromas are very lively, and without swirling the glass, you can smell the delicious notes of jujube, dried plum, and rhubarb jam. The tannins slowly reveal themselves on the finish, adding layers to the wine without ruining the balanced palate.","2025-02-04T22:29:07.105011Z"
996,"2","berry
herb
olive","2025-02-04T22:29:23.823479Z",4801,"en",15.169,"2020 Chateau de Cruzeau","Medium-bodied, soft and easy to drink, with a core of ripe, dark red berries, polished tannins and a fruity, savory, herb and olive tinged finish. Enjoy this on the young side. 86-88 Pts","2025-02-04T22:29:23.823507Z"
997,"2","cherry
plum
nougat
wood
blackberry","2025-02-04T22:29:56.414998Z",4802,"en",31.13,"2020 Chateau de Cruzeau","Deep ruby, opaque core, purple reflections, faint brightening on rim. Fine ripe plum fruit, a touch of black cherry, discreet nougat background. Juicy, vivid wood note, ripe tannins, blackberry, dark nougat, noble touch on the finish.","2025-02-04T22:29:56.415028Z"
998,"2","red fruit","2025-02-04T22:30:26.428401Z",4803,"ch",23.507,"2020 Chateau de Cruzeau","I really appreciate the winemaking philosophy: easy-going and refreshing, expressing itself instead of intentionally creating complexity and an intense sense. With the clean and pure scents of red fruits, the body maintains smoothness throughout. Recommend this easy-going and drinkable wine to you. Suggested drinking window: 2023-2028.","2025-02-04T22:30:26.428415Z"
999,"2","red fruit
plum
flower","2025-02-04T22:31:11.989461Z",4804,"en",19.058,"2020 Chateau de Gironville","Roasted red fruits, plums and flowers create the perfume. On the palate, the wine is medium-bodied, fresh and savory with loads of sweet, ripe, salty, currants and fresh, spicy plums with a nice hit of spearmint on the backend. Drink from 2023-2040.","2025-02-04T22:31:11.989482Z"
1000,"2","","2025-02-04T22:31:26.412601Z",4805,"ch",13.45,"2020 Chateau de Gironville","This wine has a vibrant, polished flavor that can be felt through the glass as it flows out with energy, owing to the 100% Cabernet Sauvignon. It is challenging to get such a balanced palate in a single varietal wine that does not contain Merlot. It is obvious that the winemaker used extreme caution throughout the maceration. If you enjoy the unique taste, give it a try.","2025-02-04T22:31:26.412616Z"
1001,"2","currant
cherry
herb
oak","2025-02-04T22:31:48.169899Z",4806,"en",20.729,"2020 Chateau de Gironville","Dark core with a purple hue. Pure and fragrant nose offering black currant, dark cherry and some herbal notes with mild oak underneath. The palate has medium body with dense young fruit and fine persistency, savoury dark fruit flavours, youthful texture but balanced with ripe tannin and excellent ageing potential.","2025-02-04T22:31:48.169927Z"
1002,"2","currant","2025-02-04T22:32:05.465628Z",4807,"en",16.085,"2020 Chateau de Malleret","Ripe and juicy, this wine with black currant fruits and structure from Cabernet Sauvignon is set for some good aging. It offers plenty of acidity and freshness at the end. Drink from 2026.","2025-02-04T22:32:05.465653Z"
1003,"2","grapefruit, orange peel, and bergamot","2025-02-04T22:32:25.051006Z",4808,"ch",18.302,"2020 Chateau de Malleret","Not sure if it is influenced by Chateau de Malleret’s red wine, but Chateau de Malleret’s white maintains an innate “savoury” note as well. Like many ripe 100% Sauvignon wines, it delivers less on fragrance but more on roundness. On the finish, the grapefruit, orange peel, and bergamot are particularly pleasing and refreshing.","2025-02-04T22:32:25.051030Z"
1004,"2","red fruit
olive
herb","2025-02-04T22:32:55.474226Z",4809,"en",28.209,"2020 Chateau de Malleret","Savory in character with a spicy edge to the red fruits, soft tannins and a fruity, earthy finish with a green olive and bitter herb nuance that comes in at the end. Drink from 2023-2029.","2025-02-04T22:32:55.474247Z"
1005,"2","currant","2025-02-04T22:44:10.263494Z",4810,"en",8.277,"2020 Chateau de Malleret","Ripe and juicy, this wine with black currant fruits and structure from Cabernet Sauvignon is set for some good aging. It offers plenty of acidity and freshness at the end. Drink from 2026.","2025-02-04T22:44:10.263516Z"
1006,"2","chalky , licorice, ginger, clove, oak, and berry","2025-02-04T22:44:42.181050Z",4811,"en",30.752,"2020 Clos Puy Arnaud","A youthful dark purple colour. Pure aromas offering some chalky notes, licorice, ginger, clove, mild oak, and wild berries. The palate is finely built with a seamless texture, grainy tannin, a fresh backbone of acidity with rather sweet fruit flavours, good layers with a mild spiciness, chalky presence, and a long vigorous finish. very fine potential but already delicious.","2025-02-04T22:44:42.181063Z"
1007,"2","date
plum
mineral","2025-02-04T22:45:08.537227Z",4812,"ch",25.326,"2020 Clos Puy Arnaud","The purity of the biodynamie and the concentration of the 2020 vintage are highly integrated in Clos Puy Arnaud. It seems to be plain but contains rich connotations: the refreshing palate of sour dates and plums, the creamy and intense tannins, and the rustling saltiness and mineral notes, all of these keep touching your taste buds as following your heartbeats. Highly recommended.","2025-02-04T22:45:08.537241Z"
1008,"2","earthy
flower
smoke
truffle and plum","2025-02-04T22:45:37.431552Z",4813,"en",28.019,"2020 Saintayme","This is the finest vintage of Saintayme I have ever tasted. Medium-bodied, finesse styled, elegant, fresh and vibrant, produced from 100% Merlot, the wine is all about showing off its sweet, red, earthy pit fruits, flowers, smoke, truffle and plums in the nose, palate and elegant finish. Drink from 2023-2038.","2025-02-04T22:45:37.431573Z"
1009,"2","prune, blackberry, cherry, camphor, sandalwood, blueberry and plum","2025-02-04T22:46:13.672775Z",4814,"en",35.198,"2020 Saintayme","Very elegant with fine craftsmanship showing notes of black prunes, blackberries, sour cherries, camphor, sandalwood, crushed blueberries and plums. Full bodied, perfectly extracted tannins and a solid, very precise finish which shows elegance and modern vision. Better from 2026.","2025-02-04T22:46:13.672797Z"
1010,"2","pine
sandalwood
mineral","2025-02-04T22:46:45.673423Z",4815,"ch",31.012,"2020 Saintayme","The scents of pines and sandalwoods are prominent in the smell. With a soft and juicy body and a hint of mineral saltiness and fleshy tannins, this wine is satisfying, absolutely different from the En Primeur wine, whose tannins are so dry. It exudes the ripe and juicy aromas of black cherries and blackberries following the glass swirl. It’s drinkable immediately without a carafe.","2025-02-04T22:46:45.673446Z"
1011,"2","cherry
peanut","2025-02-04T22:47:11.769960Z",4816,"ch",19.987,"2020 Vignobles Meyre Chateau Cap Leon Veyrin","The primary aromas of Chateau Cap Leon Veyrin 2020 are ripe cherries and wet peanut shells, with little complexity, yet the full-bodied and intense palate nonetheless made a good impression on me. With a little age, I think it will release the traditional notes of wet fireplace and tobacco because of its traditional and sturdy attitude.","2025-02-04T22:47:11.769982Z"
1012,"2","blackberry
cherry
orange zest
","2025-02-04T22:47:49.784528Z",4817,"en",36.942,"2020 Vignobles Meyre Chateau Cap Leon Veyrin","Dark ruby, opaque core, purple reflections, brightening on the rim. Discreet blackberry nuances, black cherries, candied orange zest, inviting bouquet. Medium body, fine fruit expression, integrated tannins, elegant and balanced, fine mocha and toast notes on the finish.","2025-02-04T22:47:49.784542Z"
1013,"2","blueberry
clove
cocoa","2025-02-04T22:48:14.608053Z",4818,"ch",23.976,"2021 Chateau Bonalgue","It’s intriguing to find hints of clay and gravel terroir in a wine that originates from sandy gravel soil. The palate displays strength, with tightly structured tannins enveloped by a rounded body, providing a profound and satisfying experience. While the fruit aromas in the 2021 vintage are not overly complex, the winemaker adeptly balances them with the scents of blueberries and cloves, accompanied by the richness of cocoa powder. This wine is certainly worth exploring for those who have an appreciation for Pomerol wines.","2025-02-04T22:48:14.608078Z"
1014,"2","earth, coffee, licorice, cocoa
plum
cherry","2025-02-04T22:48:43.224578Z",4819,"en",27.744,"2021 Chateau Bonalgue","Wet earth, coffee, licorice, cocoa and red plums show well in the medium-bodied, round, vibrant, bright, earthy, red cherry finish. It is possible here that with aging, the wine could add more roundness and weight before bottling. You can enjoy this on release. Drink from 2023-2035. 88-90","2025-02-04T22:48:43.224600Z"
1015,"2","cream","2025-02-04T22:49:17.162851Z",4821,"ch",21.746,"2021 Chateau Bourdieu No. 1","This wine boasts an unusual richness for the vintage of 2021, with a deep purple color and a solid structure. The four-week gentle maceration provides soft tannins, and there’s a hint of creaminess on the aftertaste. Overall, it is one of the better-performing wines from the 2021 vintage in Blaye Cotes de Bordeaux.","2025-02-04T22:49:17.162864Z"
1016,"2","oak and butterscotch
red currant, cranberry and plum","2025-02-04T22:49:39.455681Z",4822,"en",21.438,"2021 Chateau Bourdieu No. 1","Fine oak and butterscotch paired with fresh fruit, red currant, cranberry and plum. Balanced palate, medium weight, modest extraction and ripe extract, crushed berries with rather fine length, still youthful with a slight firmness but well balanced for the vintage.","2025-02-04T22:49:39.455703Z"
1017,"2","cherry
tobacco
blackberry
mineral","2025-02-04T22:50:09.772433Z",4824,"en",25.098,"2021 Chateau Branas Grand Poujeaux","Dark ruby, purple tinge to narrow rim. Black cherries, tobacco nuances, blackberry compote, mineral notes. Juicy, elegant, plum fruit, delicate fruit sweetness, ripe, integrated tannins, balanced, a touch of nougat on the finish; open and forward.","2025-02-04T22:50:09.772458Z"
1018,"2","ink and rose
spice","2025-02-04T22:50:30.286504Z",4825,"ch",19.573,"2021 Chateau Branas Grand Poujeaux","Branas Grand Poujeaux 2021 presents some striking mixed aromas of ink and rose, lingering, elegant, and powerful. It is quite concentrated, with a lush and rounded texture and multi-layered spice notes. If the tannins are more refined on the finish, this wine will be more delightful.","2025-02-04T22:50:30.286527Z"
1019,"2","tobacco
rose
currant
vanilla","2025-02-04T22:51:15.877194Z",4826,"en",44.491,"2021 Chateau Brane-Cantenac","Tobacco, roses, currants and bouquet garni kick off the perfume. The wine is soft, fresh, medium-bodied, and quite charming, as well as vibrant, finishing with a touch of spice on top of all the sweet red fruits you find on the backend. You will be able to enjoy this on release. The wine blends 74% Cabernet Sauvignon, 22% Merlot, 2% Cabernet Franc, 1% Petit Verdot and 1% Carmenere 12.7% ABV. The harvest took place September 23-October 7. Drink from 2023-2050 93-95","2025-02-04T22:51:15.877207Z"
1020,"2","cherry
plum
violet
rosemary and marjoram","2025-02-04T22:51:40.358445Z",4827,"en",13.099,"2021 Chateau Brane-Cantenac","It shines with character and energy in notes of black cherries, plums, wild violets, rosemary and marjoram. Medium-full body, soft tannins and a highly stylistic finish that combines freshness and juiciness with a great desire to return to the glass. A blend of 74% Cabernet Sauvignon, 22% Merlot, 2% Cabernet Franc, 1% Petit Verdot and 1% Carmènere. Drink now or age.","2025-02-04T22:51:40.358470Z"
1021,"2","herb","2025-02-04T22:52:00.442886Z",4828,"ch",18.394,"2021 Chateau Brane-Cantenac","Chateau Brane-Cantenac 2021, with its 12.7% of finest press wine, R’pulse maceration, and an exceptionally high level of Saignee, as winemaker Christophe revealed, demonstrates a surprising concentration and richness. Tasting it feels like a cashmere ball rolling around in my mouth, with a mellow mouth feeling. Vintage after vintage, good or not, Chateau Brane-Cantenac always maintains its noble dignity in Margaux. Whether it’s unique interpretation of noble herbal notes, meticulous refinement of tannins, or the multi-layered complexity, it’s a performance that commands my utmost respect.","2025-02-04T22:52:00.442908Z"
1022,"2","black berry
wood
liquorice","2025-02-04T22:54:28.906871Z",4829,"en",27.153,"2021 Chateau Brane-Cantenac","Vivid ruby, opaque core, purple and ochre tinges at the rim. Elegantly savoury with black berry fruit, a touch of noble wood and hints of liquorice. Complex, taut, cool style, fine tannins, fresh, lively, very precise and persistent on the finish; a very successful wine reminiscent of the great classics of the Médoc of an early era.","2025-02-04T22:54:28.906884Z"
1023,"2","berry","2025-02-04T22:54:43.993813Z",4830,"ch",12.895,"2021 Chateau Capbern","Fresh, crisp, and juicy, the taste of Capbern is absolutely stunning. I must give kudos to Vincent’s entire team for their excellent work in achieving such rich and ripe berries’ fragrance in 2021. Due to its higher acidity, it presents a significantly more refreshing and pleasant mouthfeel. With the silky tannins caressing the taste buds, the wine emits a gentle and elegant aura.","2025-02-04T22:54:43.993835Z"
1024,"2","lavender, hyacinth, plum
wisteria blossom and green mandarin","2025-02-04T22:55:08.090029Z",4831,"en",23.257,"2021 Chateau Capbern","Fresh and direct in sensory profile, it shows notes of lavender, hyacinth, plums, wisteria blossom and green mandarin. Medium-full body, well extracted soft tannins and a truly penetrating finish. A blend of 70% Cabernet Sauvignon, 28% Merlot and 2% Petit Verdot. Best since 2025.","2025-02-04T22:55:08.090052Z"
1025,"2","cherry
orange zest","2025-02-04T22:55:25.450977Z",4832,"en",15.381,"2021 Chateau Capbern","Intense garnet, shades of purple and ochre at the rim. Fine red berry nuances, inlaid with cherry fruit and a touch of orange zest. Juicy, elegant, fresh acidity, well-integrated tannins, lively, lemony-mineral finish; a balanced food companion.","2025-02-04T22:55:25.450993Z"
1026,"2","plum
blackberry
myrtle
spice","2025-02-04T22:55:47.274831Z",4833,"en",20.672,"2021 Chateau Carlmagnus","Genuine and spicy tones show notes of black plums, blackberries, myrtle and subtle mixed Indian spices. Medium body, soft tannins little bite and a balanced finish of good taste and classicism. A blend of 95% Merlot and 5% Cabernet Franc. Drink now.","2025-02-04T22:55:47.274851Z"
1027,"2","plum
date","2025-02-04T22:56:12.974022Z",4834,"ch",24.644,"2021 Chateau Carlmagnus","During the en primeur tasting, I mentioned how, Chateau Carlmagnus seems to have softer tannins in moderate vintages, making the limestone terroir characteristics more pronounced. The fruit aromas are clear and lively, with a refreshing and pleasant acidity. The delightful blend of sour plum and sour date aromas lingers around the glass, exuding a natural essence.","2025-02-04T22:56:12.974054Z"
1028,"2","wood
spice","2025-02-04T23:24:39.532599Z",4835,"en",1660.625,"2021 Chateau Caronne Ste Gemme","« Dark colour with young highlights. Dense nose accented by wood and spices. The same aromatic spectrum is echoed on the palate which is still wood-dominant with shy fruit starting to make an impression on the finish. A promising, age-worthy wine that needs to open up. »","2025-02-04T23:24:39.532609Z"
1029,"2","red fruit
oak","2025-02-04T23:25:01.091469Z",4836,"en",20.806,"2021 Chateau Caronne Ste Gemme","Medium-bodied with chewy red fruits, the wine is on the oaky side, giving it roundness, but also dryness in the finish. This is probably the last vintage for this popular Haut-Medoc as it was recently purchased by Bernard Magrez and it will probably be annexed into La Tour Carnet. Drink from 2023-2029. 83-85","2025-02-04T23:25:01.091483Z"
1030,"2","tea stalk","2025-02-04T23:25:25.309947Z",4837,"ch",19.603,"2021 Chateau Caronne Ste Gemme","Caronne Ste Gemme 2021 impresses me with its sweet, round, crunchy, and soothing personality. The fruity aromas are distinct, the acidity pleasant, and the furry tannins chewy, introducing some complexity and variations to its full-body. The light wisp of tea stalk fragrance on the finish is particularly subtle, instantly infusing some freshness. Recommended.","2025-02-04T23:25:25.309971Z"
1031,"2","nougat
hazelnut
violet","2025-02-04T23:26:09.553593Z",4838,"ch",43.361,"2021 Chateau Clinet","Layer upon layer of powdery tannins envelop the entire palate, providing the richness that I’ve eagerly looked for in the 2021 vintage. Savoring this wine is akin to enjoying a piece of nougat that gently dissolves on the palate, with its creamy texture and generous hazelnuts. The subtle hint of violet in the finish adds a classic touch, like a hidden thread of purple silk in an elegant ensemble, exuding timeless charm without the need for excessive embellishments.","2025-02-04T23:26:09.553608Z"
1032,"2","violet
green tea
eucalyptus
rosemary
basil","2025-02-04T23:26:31.543602Z",4839,"en",21.038,"2021 Chateau Clinet","Wild violets, green tea leaves, eucalyptus, rosemary and basil describe the main matrix of this young Pomerol. Medium-full-bodied, harmonious and balanced in the sip, it shows depth, creaminess and pleasant distension. A blend of 75% Merlot and 25% Cabernet Sauvignon. Best since 2025.","2025-02-04T23:26:31.543617Z"
1033,"2","strawberry
date cake
plum","2025-02-04T23:27:15.060915Z",4840,"ch",32.376,"2021 Chateau Clos de Sarpe","After bottling, Chateau Clos de Sarpe 2021 continues to astound my palate. Its exquisite beauty and “sense of purity” remind me of the clever and vivacious Huang Rong from “The Legend of the Condor Heroes”. The fruit aromas are simply irresistible, filling the glass with notes of strawberries, date cake, and sour plum candy. Every sip is like a burst of purple petals knocking crystal-clear spring water. I tip my hat to this wine for its exceptional showing in a difficult vintage. Wine enthusiasts who cherish a “pure and natural style” should not miss out on this rare gem.","2025-02-04T23:27:15.060932Z"
1034,"2","plum
cherry
nougat
orange zest","2025-02-04T23:27:44.340836Z",4841,"en",28.273,"2021 Chateau Clos de Sarpe","Deep garnet, purple rim. Plum fruit, dark cherries, a touch of nougat and figs, candied orange zest. Juicy, elegant, fine acidity, red cherries, silky tannins, well-structured, good length; elegant food companion.","2025-02-04T23:27:44.340851Z"
1035,"2","flower
cherry
plum
espresso, chocolate and flower
mineral","2025-02-04T23:28:20.565684Z",4842,"en",35.376,"2021 Chateau Clos de Sarpe","Flowers, dark cherries, black plums, espresso, chocolate and flowers come through with a strong touch of minerality in the nose and on the salty, rock and stone infused, fresh, bright, juicy, crisp palate. The cut stone elements here make this one of the more individualistic wines of the vintage. The harvest took place October 7 - October 17. Drink from 2026-2050. 92-94","2025-02-04T23:28:20.565698Z"
